itl,year,parent,GVA/H current,GVA/H volume,jobs,hours,GVA/worker current,growth,LN average growth,LN total growth,Perc total growth,ITL1 GVA/H,ITL1 average,ITL1 LN total growth,ITL1 Perc total growth,UKX GVA/H,UKX average,UKX LN total growth,UKX Perc total growth,UKX GVA/worker,ITL1 tax,UK tax
TLG38,2015,TLG,26.4,110.2,102701.0,3326309.0,39302.5,-0.14660347419187492,0.017203818148957127,0.1892419996385284,0.20833333333333326,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLG39,2015,TLG,25.0,93.4,118199.0,3325232.0,37352.5,-0.030576973569282906,-0.011160638730669444,-0.12276702603736389,-0.11553030303030276,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLH11,2015,TLH,30.6,97.0,105092.0,3342573.0,48172.5,-0.007190580545354486,-0.0009324091061081351,-0.010256500167189486,-0.010204081632653406,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLH12,2015,TLH,31.6,98.0,328708.0,10836094.0,49665.4,-0.03410561248651067,-0.0028311497596230336,-0.03114264735585337,-0.03066271018793232,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLH14,2015,TLH,31.0,94.5,344775.0,10467785.0,45136.6,0.011708489264900201,0.011468298666081818,0.1261512853269,0.134453781512605,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Catching up
TLH15,2015,TLH,28.4,95.1,187781.0,5261899.0,41299.2,0.0741888619414297,0.022683039749936625,0.24951343724930286,0.28340080971659853,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLH16,2015,TLH,25.6,98.3,98305.0,3219965.0,40188.9,0.027851207095764607,-0.005473240754128916,-0.06020564829541808,-0.058429118773946964,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLH17,2015,TLH,27.0,94.9,103521.0,3422981.0,41201.1,-0.03723284256216086,-0.007003553905689166,-0.07703909296258082,-0.07414634146341481,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLH21,2015,TLH,33.4,103.1,92419.0,3027329.0,50966.5,0.029529704701739767,0.019386440168192465,0.2132508418501171,0.23769507803121237,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Steaming ahead
TLH23,2015,TLH,32.5,100.7,603291.0,19958036.0,50772.4,0.006975613736424968,0.00045251009761388355,0.004977611073752719,0.004990019960080305,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLH24,2015,TLH,27.5,92.6,76594.0,2482861.0,42109.3,0.02625971458355547,0.0029939837882953764,0.03293382167124914,0.033482142857143016,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLH25,2015,TLH,29.9,103.2,105353.0,3263739.0,44416.4,0.006806054468999179,0.0025006041627120886,0.027506645789832973,0.02788844621513875,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLH31,2015,TLH,25.0,107.1,71300.0,2115782.0,36326.7,0.04879016416943216,0.0022341732771670275,0.024575906048837304,0.024880382775119614,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLH32,2015,TLH,31.2,88.9,65364.0,2194637.0,47993.8,-0.007843177461025697,-0.006795503859723243,-0.07475054245695567,-0.07202505219206656,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLH34,2015,TLH,27.3,87.1,185536.0,6050401.0,39586.1,0.04701218199705437,0.0049325991379838285,0.054258590517822114,0.05575757575757612,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLH35,2015,TLH,33.4,111.2,136369.0,4121277.0,48197.3,-0.015172089339134942,-0.0018611322822705229,-0.02047245510497575,-0.020264317180617164,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLH36,2015,TLH,33.5,97.0,152091.0,4604294.0,47903.9,-0.002059732963010319,0.012865096114100118,0.1415160572551013,0.1520190023752963,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Steaming ahead
TLH37,2015,TLH,31.9,95.7,137466.0,4365236.0,47616.5,-0.08124767227287943,-0.0010389723476021053,-0.011428695823623158,-0.011363636363636798,30.7,0.005065084774762903,0.05571593252239193,0.057297297297297156,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLI31,2015,TLI,56.0,99.9,776557.0,30718128.0,101633.7,0.017163470294088157,-0.001891193420887515,-0.020803127629762663,-0.02058823529411713,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLI32,2015,TLI,47.8,91.9,680229.0,24009396.0,81429.6,0.0,0.007309589687616787,0.08040548656378466,0.08372641509434042,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLI33,2015,TLI,40.7,104.0,267531.0,8874461.0,61894.3,-0.050619990846508145,0.026152915677434618,0.2876820724517808,0.33333333333333326,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Steaming ahead
TLI34,2015,TLI,33.5,112.4,127226.0,4075661.0,50090.8,-0.06292467510433664,0.022041543131531425,0.24245697444684566,0.27437641723356077,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Steaming ahead
TLI41,2015,TLI,30.5,86.4,203880.0,7442883.0,50648.0,0.02223614144688213,-0.0027974235151594262,-0.030771658666753687,-0.030303030303030276,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLI42,2015,TLI,66.4,114.7,254987.0,9463182.0,119067.0,-0.01899884434269783,-0.01256423496490095,-0.13820658461391044,-0.12908124525436604,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLI43,2015,TLI,42.4,97.3,288457.0,9975371.0,68394.3,-0.010225037961161476,0.01963409653050877,0.21597506183559645,0.24107142857142771,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Steaming ahead
TLI44,2015,TLI,33.9,98.3,320023.0,11410913.0,58446.4,0.055424533999864245,0.004551144623498099,0.050062590858479084,0.05133689839572142,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI45,2015,TLI,41.9,109.0,159706.0,5111880.0,66414.2,0.07227479107206047,0.0239013522491915,0.26291487474110653,0.30071599045346087,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Steaming ahead
TLI51,2015,TLI,41.6,101.3,156869.0,5038954.0,62931.6,-0.0009866799024456085,-0.00556937935524594,-0.06126317290770533,-0.059424326833797725,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI52,2015,TLI,36.9,98.3,137348.0,4492999.0,59358.9,-0.07068692576300073,0.003200029230658026,0.03520032153723829,0.03582718651211758,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI53,2015,TLI,33.8,109.6,156743.0,4699049.0,49443.3,0.08568511684827662,0.005030478116221249,0.055335259278433746,0.05689488910318241,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI54,2015,TLI,35.6,94.9,112135.0,3741023.0,54653.0,0.08806567334453597,-0.011164085820070032,-0.12280494402077036,-0.11556383970177053,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI61,2015,TLI,39.4,104.4,122050.0,3596535.0,59050.8,-0.0357516909638429,-0.0013826744239571198,-0.015209418663528318,-0.015094339622641062,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI62,2015,TLI,39.3,86.7,123079.0,3921653.0,59547.1,-0.0011527378798081855,0.018289404568037716,0.20118345024841489,0.22284908321579744,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Steaming ahead
TLI63,2015,TLI,34.5,102.1,240419.0,7815889.0,54035.0,-0.021318636836107352,-0.0042614644810260345,-0.04687610929128638,-0.04579439252336459,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI71,2015,TLI,33.5,98.9,150404.0,4502239.0,48328.6,0.037079427968509826,-0.009255937329808088,-0.10181531062788896,-0.09680365296803639,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI72,2015,TLI,37.4,113.5,118501.0,3866746.0,58707.7,0.032231975511881394,0.015223149586692858,0.16745464545362143,0.18229166666666696,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Steaming ahead
TLI73,2015,TLI,37.2,100.6,143687.0,4556187.0,55458.5,0.05097943760828283,0.005975643280301959,0.06573207608332154,0.06794055201698512,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLI74,2015,TLI,40.4,106.6,276478.0,8026549.0,59403.0,0.10682082675492932,0.014584020556772355,0.16042422612449592,0.17400881057268647,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Steaming ahead
TLI75,2015,TLI,49.3,93.9,248097.0,8419850.0,78518.3,-0.08860754652245184,0.007883724980048402,0.08672097478053242,0.09059233449477389,44.2,0.008435974576840572,0.0927957203452463,0.09723756906077319,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLJ11,2015,TLJ,44.1,92.4,514645.0,16891132.0,71178.2,0.04538687103772343,0.02814225306375352,0.3095647837012887,0.36283185840707977,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Steaming ahead
TLJ12,2015,TLJ,37.2,97.9,166025.0,6170553.0,60986.4,-0.05465841253786419,0.00037219741206027316,0.004094171532663005,0.0041025641025638215,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLJ13,2015,TLJ,33.0,98.8,243445.0,8065748.0,53830.6,-0.029912499362599654,0.004915201933661431,0.054067221270275745,0.05555555555555558,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLJ14,2015,TLJ,32.4,104.6,383557.0,11809584.0,49519.8,0.04697536831340443,0.0043616249693663985,0.047977874663030384,0.04914744232698154,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLJ21,2015,TLJ,31.2,92.4,148961.0,4410578.0,44489.6,0.06945680097799034,0.01957525938746585,0.21532785326212434,0.2402684563758386,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLJ22,2015,TLJ,23.9,95.7,213117.0,6717163.0,34751.8,-0.059825236685473016,-0.007035151237765466,-0.07738666361542013,-0.07446808510638292,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLJ25,2015,TLJ,40.1,97.0,409322.0,13224649.0,60371.8,0.05837200622190686,0.004515166999506917,0.04966683699457608,0.05092091007583943,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLJ26,2015,TLJ,45.6,123.7,193951.0,5824062.0,71682.3,0.00567492402602543,0.0070258596731043585,0.07728445640414794,0.08034934497816604,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLJ27,2015,TLJ,30.4,95.3,192454.0,5721122.0,43199.6,0.12146240905824524,0.0003823731858431404,0.004206105044274544,0.004214963119073101,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLJ28,2015,TLJ,32.3,105.6,210036.0,6194158.0,48838.3,0.0475125715476441,0.018348070289343547,0.20182877318277903,0.2236384704519121,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLJ31,2015,TLJ,32.2,91.1,118024.0,3314289.0,45400.7,-0.022789917425633632,0.013764563751741317,0.1514102012691545,0.16347381864623167,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLJ32,2015,TLJ,37.0,89.3,121426.0,3856360.0,56147.6,0.02839486621614906,0.021618929519859685,0.23780822471845653,0.26846590909090895,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Steaming ahead
TLJ34,2015,TLJ,27.7,100.4,58331.0,1640407.0,37985.5,-0.054276886854437656,0.0022923325201058956,0.025215657721164852,0.02553626149131838,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLJ35,2015,TLJ,33.6,98.7,194542.0,5867587.0,49115.1,0.03715597688809158,0.008086135092408771,0.08894748601649649,0.09302325581395388,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Losing ground
TLJ36,2015,TLJ,32.2,94.7,275257.0,8564767.0,46733.7,0.017039815909011047,0.01253779153194522,0.13791570685139742,0.14787878787878816,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLJ37,2015,TLJ,43.6,80.7,188896.0,5831422.0,67581.9,0.018762276455523086,0.01677768466347882,0.18455453129826704,0.20268256333830115,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Steaming ahead
TLJ41,2015,TLJ,31.9,91.2,94241.0,2897840.0,48236.6,0.02892303946925079,0.009334889945205644,0.10268378939726208,0.1081409477521269,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Catching up
TLJ43,2015,TLJ,30.5,100.3,143484.0,4552119.0,46280.9,0.03551870068535834,-0.0006322565339427009,-0.00695482187336971,-0.006930693069307048,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLJ44,2015,TLJ,28.3,107.5,202455.0,6016693.0,42014.3,0.004662013105811269,-0.0017587751769271196,-0.019346526946198317,-0.01916058394160647,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLJ45,2015,TLJ,26.5,100.2,140694.0,4564620.0,41764.8,0.050138377990607275,0.003798079334047037,0.04177887267451741,0.042663891779396224,35.1,0.010999692050827937,0.12099661255910732,0.12862108922363857,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
