level,itl,name,year,Population
ITL3,TLG11,"Herefordshire, County of",2021,113009.0
ITL3,TLG12,Worcestershire CC,2021,354064.0
ITL3,TLG13,Warwickshire CC,2021,355847.0
ITL3,TLG21,Telford and Wrekin,2021,112030.0
ITL3,TLG22,Shropshire CC,2021,191066.0
ITL3,TLG23,Stoke-on-Trent,2021,159523.0
ITL3,TLG24,Staffordshire CC,2021,536544.0
ITL3,TLG31,Birmingham,2021,733995.0
ITL3,TLG32,Solihull,2021,129091.0
ITL3,TLG33,Coventry,2021,255941.0
ITL3,TLG36,Dudley,2021,194465.0
ITL3,TLG37,Sandwell,2021,204882.0
ITL3,TLG38,Walsall,2021,174344.0
ITL3,TLG39,Wolverhampton,2021,163541.0
ITL3,TLH11,Peterborough,2021,124182.0
ITL3,TLH12,Cambridgeshire CC,2021,406640.0
ITL3,TLH14,Suffolk CC,2021,443505.0
ITL3,TLH15,Norwich and East Norfolk,2021,230309.0
ITL3,TLH16,North and West Norfolk,2021,140338.0
ITL3,TLH17,Breckland and South Norfolk,2021,163817.0
ITL3,TLH21,Luton,2021,133825.0
ITL3,TLH23,Hertfordshire CC,2021,743114.0
ITL3,TLH24,Bedford,2021,106353.0
ITL3,TLH25,Central Bedfordshire,2021,182665.0
ITL3,TLH31,Southend-on-Sea,2021,111234.0
ITL3,TLH32,Thurrock,2021,110202.0
ITL3,TLH34,Essex Haven Gateway,2021,297626.0
ITL3,TLH35,West Essex,2021,190995.0
ITL3,TLH36,Heart of Essex,2021,195673.0
ITL3,TLH37,Essex Thames Gateway,2021,219463.0
ITL3,TLI31,Camden and City of London,2021,204903.0
ITL3,TLI32,Westminster,2021,190345.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2021,233908.0
ITL3,TLI34,Wandsworth,2021,237863.0
ITL3,TLI41,Hackney and Newham,2021,449525.0
ITL3,TLI42,Tower Hamlets,2021,243208.0
ITL3,TLI43,Haringey and Islington,2021,371359.0
ITL3,TLI44,Lewisham and Southwark,2021,445665.0
ITL3,TLI45,Lambeth,2021,238041.0
ITL3,TLI51,Bexley and Greenwich,2021,351506.0
ITL3,TLI52,Barking & Dagenham and Havering,2021,296674.0
ITL3,TLI53,Redbridge and Waltham Forest,2021,383197.0
ITL3,TLI54,Enfield,2021,212830.0
ITL3,TLI61,Bromley,2021,206779.0
ITL3,TLI62,Croydon,2021,248678.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2021,385449.0
ITL3,TLI71,Barnet,2021,255524.0
ITL3,TLI72,Brent,2021,215316.0
ITL3,TLI73,Ealing,2021,220221.0
ITL3,TLI74,Harrow and Hillingdon,2021,357241.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2021,302596.0
ITL3,TLJ11,Berkshire,2021,574783.0
ITL3,TLJ12,Milton Keynes,2021,168427.0
ITL3,TLJ13,Buckinghamshire CC,2021,329564.0
ITL3,TLJ14,Oxfordshire CC,2021,434142.0
ITL3,TLJ21,Brighton and Hove,2021,207971.0
ITL3,TLJ22,East Sussex CC,2021,318101.0
ITL3,TLJ25,West Surrey,2021,488781.0
ITL3,TLJ26,East Surrey,2021,244263.0
ITL3,TLJ27,West Sussex (South West),2021,259033.0
ITL3,TLJ28,West Sussex (North East),2021,248752.0
ITL3,TLJ31,Portsmouth,2021,144768.0
ITL3,TLJ32,Southampton,2021,171856.0
ITL3,TLJ34,Isle of Wight,2021,79567.0
ITL3,TLJ35,South Hampshire,2021,277549.0
ITL3,TLJ36,Central Hampshire,2021,321490.0
ITL3,TLJ37,North Hampshire,2021,230625.0
ITL3,TLJ41,Medway,2021,175092.0
ITL3,TLJ43,Kent Thames Gateway,2021,228409.0
ITL3,TLJ44,East Kent,2021,321907.0
ITL3,TLJ45,Mid Kent,2021,183361.0
ITL3,TLJ46,West Kent,2021,222405.0
ITL3,TLK11,"Bristol, City of",2021,319878.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2021,430508.0
ITL3,TLK13,Gloucestershire CC,2021,386043.0
ITL3,TLK14,Swindon,2021,140185.0
ITL3,TLK15,Wiltshire,2021,299124.0
ITL3,TLK23,Somerset CC,2021,323001.0
ITL3,TLK24,"Bournemouth, Christchurch and Poole",2021,247922.0
ITL3,TLK25,Dorset,2021,210601.0
ITL3,TLK30,Cornwall and Isles of Scilly,2021,332588.0
ITL3,TLK41,Plymouth,2021,165854.0
ITL3,TLK42,Torbay,2021,76327.0
ITL3,TLK43,Devon CC,2021,470900.0
ITL3,TLL11,Isle of Anglesey,2021,39880.0
ITL3,TLL12,Gwynedd,2021,75857.0
ITL3,TLL13,Conwy and Denbighshire,2021,122139.0
ITL3,TLL14,South West Wales,2021,226896.0
ITL3,TLL15,Central Valleys,2021,187684.0
ITL3,TLL16,Gwent Valleys,2021,213971.0
ITL3,TLL17,Bridgend and Neath Port Talbot,2021,180197.0
ITL3,TLL18,Swansea,2021,156034.0
ITL3,TLL21,Monmouthshire and Newport,2021,153372.0
ITL3,TLL22,Cardiff and Vale of Glamorgan,2021,329940.0
ITL3,TLL23,Flintshire and Wrexham,2021,177136.0
ITL3,TLL24,Powys,2021,75160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2021,316660.0
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2021,55075.0
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2021,126521.0
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2021,57619.0
ITL3,TLM64,Na h-Eileanan Siar,2021,15392.0
ITL3,TLM65,Orkney Islands,2021,13386.0
ITL3,TLM66,Shetland Islands,2021,13905.0
ITL3,TLM71,Angus and Dundee City,2021,167693.0
ITL3,TLM72,Clackmannanshire and Fife,2021,263626.0
ITL3,TLM73,East Lothian and Midlothian,2021,123498.0
ITL3,TLM75,City of Edinburgh,2021,368491.0
ITL3,TLM76,Falkirk,2021,102019.0
ITL3,TLM77,"Perth and Kinross, and Stirling",2021,151760.0
ITL3,TLM78,West Lothian,2021,117675.0
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2021,136489.0
ITL3,TLM82,Glasgow City,2021,450313.0
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2021,220180.0
ITL3,TLM84,North Lanarkshire,2021,218277.0
ITL3,TLM91,Scottish Borders,2021,67332.0
ITL3,TLM92,Dumfries and Galloway,2021,86182.0
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2021,153487.0
ITL3,TLM94,South Ayrshire,2021,65767.0
ITL3,TLM95,South Lanarkshire,2021,201790.0
ITL3,TLN06,Belfast,2021,227872.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2021,135546.0
ITL3,TLN08,"Newry, Mourne and Down",2021,111550.0
ITL3,TLN09,Ards and North Down,2021,97692.0
ITL3,TLN0A,Derry City and Strabane,2021,94602.0
ITL3,TLN0B,Mid Ulster,2021,93219.0
ITL3,TLN0C,Causeway Coast and Glens,2021,86512.0
ITL3,TLN0D,Antrim and Newtownabbey,2021,91320.0
ITL3,TLN0E,Lisburn and Castlereagh,2021,92691.0
ITL3,TLN0F,Mid and East Antrim,2021,85655.0
ITL3,TLN0G,Fermanagh and Omagh,2021,70503.0
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2022,178531.0
ITL3,TLC12,South Teesside,2022,169351.0
ITL3,TLC13,Darlington,2022,65149.0
ITL3,TLC14,Durham CC,2022,330290.0
ITL3,TLC21,Northumberland,2022,190384.0
ITL3,TLC22,Tyneside,2022,558445.0
ITL3,TLC23,Sunderland,2022,173572.0
ITL3,TLD11,West Cumbria,2022,138777.0
ITL3,TLD12,East Cumbria,2022,155696.0
ITL3,TLD33,Manchester,2022,391653.0
ITL3,TLD34,Greater Manchester South West,2022,318331.0
ITL3,TLD35,Greater Manchester South East,2022,319038.0
ITL3,TLD36,Greater Manchester North West,2022,381447.0
ITL3,TLD37,Greater Manchester North East,2022,401074.0
ITL3,TLD41,Blackburn with Darwen,2022,93526.0
ITL3,TLD42,Blackpool,2022,83865.0
ITL3,TLD44,Lancaster and Wyre,2022,157477.0
ITL3,TLD45,Mid Lancashire,2022,243166.0
ITL3,TLD46,East Lancashire,2022,202086.0
ITL3,TLD47,Chorley and West Lancashire,2022,142388.0
ITL3,TLD61,Warrington,2022,129913.0
ITL3,TLD62,Cheshire East,2022,227980.0
ITL3,TLD63,Cheshire West and Chester,2022,206998.0
ITL3,TLD71,East Merseyside,2022,285231.0
ITL3,TLD72,Liverpool,2022,339133.0
ITL3,TLD73,Sefton,2022,162187.0
ITL3,TLD74,Wirral,2022,192904.0
ITL3,TLE11,"Kingston upon Hull, City of",2022,167455.0
ITL3,TLE12,East Riding of Yorkshire,2022,196469.0
ITL3,TLE13,North and North East Lincolnshire,2022,198716.0
ITL3,TLE21,York,2022,139430.0
ITL3,TLE22,North Yorkshire CC,2022,362222.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2022,506119.0
ITL3,TLE32,Sheffield,2022,388384.0
ITL3,TLE41,Bradford,2022,332559.0
ITL3,TLE42,Leeds,2022,520582.0
ITL3,TLE44,Calderdale and Kirklees,2022,403081.0
ITL3,TLE45,Wakefield,2022,217097.0
ITL3,TLF11,Derby,2022,160852.0
ITL3,TLF12,East Derbyshire,2022,175254.0
ITL3,TLF13,South and West Derbyshire,2022,317180.0
ITL3,TLF14,Nottingham,2022,235356.0
ITL3,TLF15,North Nottinghamshire,2022,290511.0
ITL3,TLF16,South Nottinghamshire,2022,216854.0
ITL3,TLF21,Leicester,2022,234562.0
ITL3,TLF22,Leicestershire CC and Rutland,2022,462456.0
ITL3,TLF24,West Northamptonshire,2022,250500.0
ITL3,TLF25,North Northamptonshire,2022,212908.0
ITL3,TLF30,Lincolnshire CC,2022,452175.0
ITL3,TLG11,"Herefordshire, County of",2022,113009.0
ITL3,TLG12,Worcestershire CC,2022,354064.0
ITL3,TLG13,Warwickshire CC,2022,355847.0
ITL3,TLG21,Telford and Wrekin,2022,112030.0
ITL3,TLG22,Shropshire CC,2022,191066.0
ITL3,TLG23,Stoke-on-Trent,2022,159523.0
ITL3,TLG24,Staffordshire CC,2022,536544.0
ITL3,TLG31,Birmingham,2022,733995.0
ITL3,TLG32,Solihull,2022,129091.0
ITL3,TLG33,Coventry,2022,255941.0
ITL3,TLG36,Dudley,2022,194465.0
ITL3,TLG37,Sandwell,2022,204882.0
ITL3,TLG38,Walsall,2022,174344.0
ITL3,TLG39,Wolverhampton,2022,163541.0
ITL3,TLH11,Peterborough,2022,124182.0
ITL3,TLH12,Cambridgeshire CC,2022,406640.0
ITL3,TLH14,Suffolk CC,2022,443505.0
ITL3,TLH15,Norwich and East Norfolk,2022,230309.0
ITL3,TLH16,North and West Norfolk,2022,140338.0
ITL3,TLH17,Breckland and South Norfolk,2022,163817.0
ITL3,TLH21,Luton,2022,133825.0
ITL3,TLH23,Hertfordshire CC,2022,743114.0
ITL3,TLH24,Bedford,2022,106353.0
ITL3,TLH25,Central Bedfordshire,2022,182665.0
ITL3,TLH31,Southend-on-Sea,2022,111234.0
ITL3,TLH32,Thurrock,2022,110202.0
ITL3,TLH34,Essex Haven Gateway,2022,297626.0
ITL3,TLH35,West Essex,2022,190995.0
ITL3,TLH36,Heart of Essex,2022,195673.0
ITL3,TLH37,Essex Thames Gateway,2022,219463.0
ITL3,TLI31,Camden and City of London,2022,204903.0
ITL3,TLI32,Westminster,2022,190345.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2022,233908.0
ITL3,TLI34,Wandsworth,2022,237863.0
ITL3,TLI41,Hackney and Newham,2022,449525.0
ITL3,TLI42,Tower Hamlets,2022,243208.0
ITL3,TLI43,Haringey and Islington,2022,371359.0
ITL3,TLI44,Lewisham and Southwark,2022,445665.0
ITL3,TLI45,Lambeth,2022,238041.0
ITL3,TLI51,Bexley and Greenwich,2022,351506.0
ITL3,TLI52,Barking & Dagenham and Havering,2022,296674.0
ITL3,TLI53,Redbridge and Waltham Forest,2022,383197.0
ITL3,TLI54,Enfield,2022,212830.0
ITL3,TLI61,Bromley,2022,206779.0
ITL3,TLI62,Croydon,2022,248678.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2022,385449.0
ITL3,TLI71,Barnet,2022,255524.0
ITL3,TLI72,Brent,2022,215316.0
ITL3,TLI73,Ealing,2022,220221.0
ITL3,TLI74,Harrow and Hillingdon,2022,357241.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2022,302596.0
ITL3,TLJ11,Berkshire,2022,574783.0
ITL3,TLJ12,Milton Keynes,2022,168427.0
ITL3,TLJ13,Buckinghamshire CC,2022,329564.0
ITL3,TLJ14,Oxfordshire CC,2022,434142.0
ITL3,TLJ21,Brighton and Hove,2022,207971.0
ITL3,TLJ22,East Sussex CC,2022,318101.0
ITL3,TLJ25,West Surrey,2022,488781.0
ITL3,TLJ26,East Surrey,2022,244263.0
ITL3,TLJ27,West Sussex (South West),2022,259033.0
ITL3,TLJ28,West Sussex (North East),2022,248752.0
ITL3,TLJ31,Portsmouth,2022,144768.0
ITL3,TLJ32,Southampton,2022,171856.0
ITL3,TLJ34,Isle of Wight,2022,79567.0
ITL3,TLJ35,South Hampshire,2022,277549.0
ITL3,TLJ36,Central Hampshire,2022,321490.0
ITL3,TLJ37,North Hampshire,2022,230625.0
ITL3,TLJ41,Medway,2022,175092.0
ITL3,TLJ43,Kent Thames Gateway,2022,228409.0
ITL3,TLJ44,East Kent,2022,321907.0
ITL3,TLJ45,Mid Kent,2022,183361.0
ITL3,TLJ46,West Kent,2022,222405.0
ITL3,TLK11,"Bristol, City of",2022,319878.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2022,430508.0
ITL3,TLK13,Gloucestershire CC,2022,386043.0
ITL3,TLK14,Swindon,2022,140185.0
ITL3,TLK15,Wiltshire,2022,299124.0
ITL3,TLK23,Somerset CC,2022,323001.0
ITL3,TLK24,"Bournemouth, Christchurch and Poole",2022,247922.0
ITL3,TLK25,Dorset,2022,210601.0
ITL3,TLK30,Cornwall and Isles of Scilly,2022,332588.0
ITL3,TLK41,Plymouth,2022,165854.0
ITL3,TLK42,Torbay,2022,76327.0
ITL3,TLK43,Devon CC,2022,470900.0
ITL3,TLL11,Isle of Anglesey,2022,39880.0
ITL3,TLL12,Gwynedd,2022,75857.0
ITL3,TLL13,Conwy and Denbighshire,2022,122139.0
ITL3,TLL14,South West Wales,2022,226896.0
ITL3,TLL15,Central Valleys,2022,187684.0
ITL3,TLL16,Gwent Valleys,2022,213971.0
ITL3,TLL17,Bridgend and Neath Port Talbot,2022,180197.0
ITL3,TLL18,Swansea,2022,156034.0
ITL3,TLL21,Monmouthshire and Newport,2022,153372.0
ITL3,TLL22,Cardiff and Vale of Glamorgan,2022,329940.0
ITL3,TLL23,Flintshire and Wrexham,2022,177136.0
ITL3,TLL24,Powys,2022,75160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2022,316660.0
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2022,55075.0
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2022,126521.0
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2022,57619.0
ITL3,TLM64,Na h-Eileanan Siar,2022,15392.0
ITL3,TLM65,Orkney Islands,2022,13386.0
ITL3,TLM66,Shetland Islands,2022,13905.0
ITL3,TLM71,Angus and Dundee City,2022,167693.0
ITL3,TLM72,Clackmannanshire and Fife,2022,263626.0
ITL3,TLM73,East Lothian and Midlothian,2022,123498.0
ITL3,TLM75,City of Edinburgh,2022,368491.0
ITL3,TLM76,Falkirk,2022,102019.0
ITL3,TLM77,"Perth and Kinross, and Stirling",2022,151760.0
ITL3,TLM78,West Lothian,2022,117675.0
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2022,136489.0
ITL3,TLM82,Glasgow City,2022,450313.0
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2022,220180.0
ITL3,TLM84,North Lanarkshire,2022,218277.0
ITL3,TLM91,Scottish Borders,2022,67332.0
ITL3,TLM92,Dumfries and Galloway,2022,86182.0
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2022,153487.0
ITL3,TLM94,South Ayrshire,2022,65767.0
ITL3,TLM95,South Lanarkshire,2022,201790.0
ITL3,TLN06,Belfast,2022,227872.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2022,135546.0
ITL3,TLN08,"Newry, Mourne and Down",2022,111550.0
ITL3,TLN09,Ards and North Down,2022,97692.0
ITL3,TLN0A,Derry City and Strabane,2022,94602.0
ITL3,TLN0B,Mid Ulster,2022,93219.0
ITL3,TLN0C,Causeway Coast and Glens,2022,86512.0
ITL3,TLN0D,Antrim and Newtownabbey,2022,91320.0
ITL3,TLN0E,Lisburn and Castlereagh,2022,92691.0
ITL3,TLN0F,Mid and East Antrim,2022,85655.0
ITL3,TLN0G,Fermanagh and Omagh,2022,70503.0
MCA,E47000001,Greater Manchester (MCA),2005,1811543.0
MCA,E47000002,South Yorkshire (MCA),2005,894503.0
MCA,E47000003,West Yorkshire (MCA),2005,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2005,979455.0
MCA,E47000006,Tees Valley (MCA),2005,413031.0
MCA,E47000007,West Midlands (MCA),2005,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2005,530822.0
MCA,E47000009,West of England (MCA),2005,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2005,501652.0
MCA,E47000013,East Midlands (MCA),2005,1396007.0
MCA,E47000014,North East (MCA),2005,1252691.0
MCA,E61000001,Greater London (MCA),2005,6050828.0
MCA,E47000001,Greater Manchester (MCA),2006,1811543.0
MCA,E47000002,South Yorkshire (MCA),2006,894503.0
MCA,E47000003,West Yorkshire (MCA),2006,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2006,979455.0
MCA,E47000006,Tees Valley (MCA),2006,413031.0
MCA,E47000007,West Midlands (MCA),2006,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2006,530822.0
MCA,E47000009,West of England (MCA),2006,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2006,501652.0
MCA,E47000013,East Midlands (MCA),2006,1396007.0
MCA,E47000014,North East (MCA),2006,1252691.0
MCA,E61000001,Greater London (MCA),2006,6050828.0
MCA,E47000001,Greater Manchester (MCA),2007,1811543.0
MCA,E47000002,South Yorkshire (MCA),2007,894503.0
MCA,E47000003,West Yorkshire (MCA),2007,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2007,979455.0
MCA,E47000006,Tees Valley (MCA),2007,413031.0
MCA,E47000007,West Midlands (MCA),2007,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2007,530822.0
MCA,E47000009,West of England (MCA),2007,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2007,501652.0
MCA,E47000013,East Midlands (MCA),2007,1396007.0
MCA,E47000014,North East (MCA),2007,1252691.0
MCA,E61000001,Greater London (MCA),2007,6050828.0
MCA,E47000001,Greater Manchester (MCA),2008,1811543.0
MCA,E47000002,South Yorkshire (MCA),2008,894503.0
MCA,E47000003,West Yorkshire (MCA),2008,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2008,979455.0
MCA,E47000006,Tees Valley (MCA),2008,413031.0
MCA,E47000007,West Midlands (MCA),2008,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2008,530822.0
MCA,E47000009,West of England (MCA),2008,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2008,501652.0
MCA,E47000013,East Midlands (MCA),2008,1396007.0
MCA,E47000014,North East (MCA),2008,1252691.0
MCA,E61000001,Greater London (MCA),2008,6050828.0
MCA,E47000001,Greater Manchester (MCA),2009,1811543.0
MCA,E47000002,South Yorkshire (MCA),2009,894503.0
MCA,E47000003,West Yorkshire (MCA),2009,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2009,979455.0
MCA,E47000006,Tees Valley (MCA),2009,413031.0
MCA,E47000007,West Midlands (MCA),2009,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2009,530822.0
MCA,E47000009,West of England (MCA),2009,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2009,501652.0
MCA,E47000013,East Midlands (MCA),2009,1396007.0
MCA,E47000014,North East (MCA),2009,1252691.0
MCA,E61000001,Greater London (MCA),2009,6050828.0
MCA,E47000001,Greater Manchester (MCA),2010,1811543.0
MCA,E47000002,South Yorkshire (MCA),2010,894503.0
MCA,E47000003,West Yorkshire (MCA),2010,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2010,979455.0
MCA,E47000006,Tees Valley (MCA),2010,413031.0
MCA,E47000007,West Midlands (MCA),2010,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2010,530822.0
MCA,E47000009,West of England (MCA),2010,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2010,501652.0
MCA,E47000013,East Midlands (MCA),2010,1396007.0
MCA,E47000014,North East (MCA),2010,1252691.0
MCA,E61000001,Greater London (MCA),2010,6050828.0
MCA,E47000001,Greater Manchester (MCA),2011,1811543.0
MCA,E47000002,South Yorkshire (MCA),2011,894503.0
MCA,E47000003,West Yorkshire (MCA),2011,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2011,979455.0
MCA,E47000006,Tees Valley (MCA),2011,413031.0
MCA,E47000007,West Midlands (MCA),2011,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2011,530822.0
MCA,E47000009,West of England (MCA),2011,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2011,501652.0
MCA,E47000013,East Midlands (MCA),2011,1396007.0
MCA,E47000014,North East (MCA),2011,1252691.0
MCA,E61000001,Greater London (MCA),2011,6050828.0
MCA,E47000001,Greater Manchester (MCA),2012,1811543.0
MCA,E47000002,South Yorkshire (MCA),2012,894503.0
MCA,E47000003,West Yorkshire (MCA),2012,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2012,979455.0
MCA,E47000006,Tees Valley (MCA),2012,413031.0
MCA,E47000007,West Midlands (MCA),2012,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2012,530822.0
MCA,E47000009,West of England (MCA),2012,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2012,501652.0
MCA,E47000013,East Midlands (MCA),2012,1396007.0
MCA,E47000014,North East (MCA),2012,1252691.0
MCA,E61000001,Greater London (MCA),2012,6050828.0
MCA,E47000001,Greater Manchester (MCA),2013,1811543.0
MCA,E47000002,South Yorkshire (MCA),2013,894503.0
MCA,E47000003,West Yorkshire (MCA),2013,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2013,979455.0
MCA,E47000006,Tees Valley (MCA),2013,413031.0
MCA,E47000007,West Midlands (MCA),2013,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2013,530822.0
MCA,E47000009,West of England (MCA),2013,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2013,501652.0
MCA,E47000013,East Midlands (MCA),2013,1396007.0
MCA,E47000014,North East (MCA),2013,1252691.0
MCA,E61000001,Greater London (MCA),2013,6050828.0
MCA,E47000001,Greater Manchester (MCA),2014,1811543.0
MCA,E47000002,South Yorkshire (MCA),2014,894503.0
MCA,E47000003,West Yorkshire (MCA),2014,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2014,979455.0
MCA,E47000006,Tees Valley (MCA),2014,413031.0
MCA,E47000007,West Midlands (MCA),2014,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2014,530822.0
MCA,E47000009,West of England (MCA),2014,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2014,501652.0
MCA,E47000013,East Midlands (MCA),2014,1396007.0
MCA,E47000014,North East (MCA),2014,1252691.0
MCA,E61000001,Greater London (MCA),2014,6050828.0
MCA,E47000001,Greater Manchester (MCA),2015,1811543.0
MCA,E47000002,South Yorkshire (MCA),2015,894503.0
MCA,E47000003,West Yorkshire (MCA),2015,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2015,979455.0
MCA,E47000006,Tees Valley (MCA),2015,413031.0
MCA,E47000007,West Midlands (MCA),2015,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2015,530822.0
MCA,E47000009,West of England (MCA),2015,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2015,501652.0
MCA,E47000013,East Midlands (MCA),2015,1396007.0
MCA,E47000014,North East (MCA),2015,1252691.0
MCA,E61000001,Greater London (MCA),2015,6050828.0
MCA,E47000001,Greater Manchester (MCA),2016,1811543.0
MCA,E47000002,South Yorkshire (MCA),2016,894503.0
MCA,E47000003,West Yorkshire (MCA),2016,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2016,979455.0
MCA,E47000006,Tees Valley (MCA),2016,413031.0
MCA,E47000007,West Midlands (MCA),2016,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2016,530822.0
MCA,E47000009,West of England (MCA),2016,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2016,501652.0
MCA,E47000013,East Midlands (MCA),2016,1396007.0
MCA,E47000014,North East (MCA),2016,1252691.0
MCA,E61000001,Greater London (MCA),2016,6050828.0
MCA,E47000001,Greater Manchester (MCA),2017,1811543.0
MCA,E47000002,South Yorkshire (MCA),2017,894503.0
MCA,E47000003,West Yorkshire (MCA),2017,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2017,979455.0
MCA,E47000006,Tees Valley (MCA),2017,413031.0
MCA,E47000007,West Midlands (MCA),2017,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2017,530822.0
MCA,E47000009,West of England (MCA),2017,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2017,501652.0
MCA,E47000013,East Midlands (MCA),2017,1396007.0
MCA,E47000014,North East (MCA),2017,1252691.0
MCA,E61000001,Greater London (MCA),2017,6050828.0
MCA,E47000001,Greater Manchester (MCA),2018,1811543.0
MCA,E47000002,South Yorkshire (MCA),2018,894503.0
MCA,E47000003,West Yorkshire (MCA),2018,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2018,979455.0
MCA,E47000006,Tees Valley (MCA),2018,413031.0
MCA,E47000007,West Midlands (MCA),2018,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2018,530822.0
MCA,E47000009,West of England (MCA),2018,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2018,501652.0
MCA,E47000013,East Midlands (MCA),2018,1396007.0
MCA,E47000014,North East (MCA),2018,1252691.0
MCA,E61000001,Greater London (MCA),2018,6050828.0
MCA,E47000001,Greater Manchester (MCA),2019,1811543.0
MCA,E47000002,South Yorkshire (MCA),2019,894503.0
MCA,E47000003,West Yorkshire (MCA),2019,1473319.0
MCA,E47000004,Liverpool City Region (MCA),2019,979455.0
MCA,E47000006,Tees Valley (MCA),2019,413031.0
MCA,E47000007,West Midlands (MCA),2019,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2019,530822.0
MCA,E47000009,West of England (MCA),2019,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2019,501652.0
