level,itl,name,year,GVA per Hour,Change in GVA per hour,Population
MCA,E47000006,Tees Valley (MCA),2019,31.7,100.0,413031.0
MCA,E47000006,Tees Valley (MCA),2020,32.6,100.4,413031.0
MCA,E47000006,Tees Valley (MCA),2021,31.5,97.3,413031.0
MCA,E47000006,Tees Valley (MCA),2022,30.3,101.8,413031.0
MCA,E47000007,West Midlands (MCA),2008,28.8,96.4,1856259.0
MCA,E47000007,West Midlands (MCA),2009,27.7,94.3,1856259.0
MCA,E47000007,West Midlands (MCA),2010,26.1,96.9,1856259.0
MCA,E47000007,West Midlands (MCA),2011,26.5,97.9,1856259.0
MCA,E47000007,West Midlands (MCA),2012,27.0,97.3,1856259.0
MCA,E47000007,West Midlands (MCA),2013,27.4,94.7,1856259.0
MCA,E47000007,West Midlands (MCA),2014,28.1,97.8,1856259.0
MCA,E47000007,West Midlands (MCA),2015,29.0,96.6,1856259.0
MCA,E47000007,West Midlands (MCA),2016,29.9,101.2,1856259.0
MCA,E47000007,West Midlands (MCA),2017,30.6,103.3,1856259.0
MCA,E47000007,West Midlands (MCA),2018,31.7,102.2,1856259.0
MCA,E47000007,West Midlands (MCA),2019,32.5,100.0,1856259.0
MCA,E47000007,West Midlands (MCA),2020,33.3,99.2,1856259.0
MCA,E47000007,West Midlands (MCA),2021,32.7,101.4,1856259.0
MCA,E47000007,West Midlands (MCA),2022,31.9,100.2,1856259.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2008,31.0,100.0,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2009,30.3,95.8,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2010,29.5,98.3,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2011,29.9,103.2,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2012,30.5,104.1,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2013,30.9,98.4,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2014,31.1,100.5,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2015,31.4,97.8,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2016,32.1,98.0,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2017,32.6,100.5,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2018,34.1,100.4,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2019,35.4,100.0,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2020,36.9,105.3,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2021,35.9,108.1,530822.0
MCA,E47000008,Cambridgeshire and Peterborough (MCA),2022,34.8,107.6,530822.0
MCA,E47000009,West of England (MCA),2008,33.1,97.2,750386.0
MCA,E47000009,West of England (MCA),2009,31.2,93.5,750386.0
MCA,E47000009,West of England (MCA),2010,29.2,98.1,750386.0
MCA,E47000009,West of England (MCA),2011,29.6,95.0,750386.0
MCA,E47000009,West of England (MCA),2012,30.2,97.5,750386.0
MCA,E47000009,West of England (MCA),2013,30.7,94.8,750386.0
MCA,E47000009,West of England (MCA),2014,31.6,97.5,750386.0
MCA,E47000009,West of England (MCA),2015,32.3,99.0,750386.0
MCA,E47000009,West of England (MCA),2016,33.1,99.5,750386.0
MCA,E47000009,West of England (MCA),2017,33.9,100.1,750386.0
MCA,E47000009,West of England (MCA),2018,34.7,98.5,750386.0
MCA,E47000009,West of England (MCA),2019,35.7,100.0,750386.0
MCA,E47000009,West of England (MCA),2020,36.9,97.4,750386.0
MCA,E47000009,West of England (MCA),2021,35.5,101.2,750386.0
MCA,E47000009,West of England (MCA),2022,33.6,101.6,750386.0
MCA,E47000012,York and North Yorkshire (MCA),2008,31.4,100.8,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2009,29.2,92.2,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2010,26.5,91.9,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2011,26.4,94.9,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2012,26.7,92.6,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2013,27.1,92.8,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2014,27.4,91.8,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2015,28.3,91.1,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2016,28.8,94.2,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2017,29.8,99.8,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2018,31.5,92.8,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2019,33.2,100.0,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2020,34.6,106.0,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2021,33.9,108.7,501652.0
MCA,E47000012,York and North Yorkshire (MCA),2022,32.5,106.5,501652.0
MCA,E47000013,East Midlands (MCA),2008,30.4,100.6,1396007.0
MCA,E47000013,East Midlands (MCA),2009,28.3,96.6,1396007.0
MCA,E47000013,East Midlands (MCA),2010,26.0,97.6,1396007.0
MCA,E47000013,East Midlands (MCA),2011,26.3,99.3,1396007.0
MCA,E47000013,East Midlands (MCA),2012,26.8,98.6,1396007.0
MCA,E47000013,East Midlands (MCA),2013,27.2,99.1,1396007.0
MCA,E47000013,East Midlands (MCA),2014,27.7,99.3,1396007.0
MCA,E47000013,East Midlands (MCA),2015,28.1,96.1,1396007.0
MCA,E47000013,East Midlands (MCA),2016,28.7,99.4,1396007.0
MCA,E47000013,East Midlands (MCA),2017,29.3,97.7,1396007.0
MCA,E47000013,East Midlands (MCA),2018,30.9,99.9,1396007.0
MCA,E47000013,East Midlands (MCA),2019,32.1,100.0,1396007.0
MCA,E47000013,East Midlands (MCA),2020,32.9,107.0,1396007.0
MCA,E47000013,East Midlands (MCA),2021,31.7,107.4,1396007.0
MCA,E47000013,East Midlands (MCA),2022,30.3,96.6,1396007.0
MCA,E47000014,North East (MCA),2008,28.3,86.3,1252691.0
MCA,E47000014,North East (MCA),2009,26.6,83.9,1252691.0
MCA,E47000014,North East (MCA),2010,25.4,87.7,1252691.0
MCA,E47000014,North East (MCA),2011,26.1,90.6,1252691.0
MCA,E47000014,North East (MCA),2012,26.8,92.2,1252691.0
MCA,E47000014,North East (MCA),2013,27.4,91.2,1252691.0
MCA,E47000014,North East (MCA),2014,27.9,91.6,1252691.0
MCA,E47000014,North East (MCA),2015,28.5,93.7,1252691.0
MCA,E47000014,North East (MCA),2016,28.9,94.5,1252691.0
MCA,E47000014,North East (MCA),2017,29.7,96.6,1252691.0
MCA,E47000014,North East (MCA),2018,30.7,94.3,1252691.0
MCA,E47000014,North East (MCA),2019,31.5,100.0,1252691.0
MCA,E47000014,North East (MCA),2020,32.7,97.4,1252691.0
MCA,E47000014,North East (MCA),2021,34.7,98.2,1252691.0
MCA,E47000014,North East (MCA),2022,36.2,103.3,1252691.0
MCA,E61000001,Greater London (MCA),2008,37.7,101.5,6050828.0
MCA,E61000001,Greater London (MCA),2009,39.4,96.8,6050828.0
MCA,E61000001,Greater London (MCA),2010,40.3,100.3,6050828.0
MCA,E61000001,Greater London (MCA),2011,40.9,99.7,6050828.0
MCA,E61000001,Greater London (MCA),2012,41.7,98.2,6050828.0
MCA,E61000001,Greater London (MCA),2013,42.3,98.0,6050828.0
MCA,E61000001,Greater London (MCA),2014,43.1,98.2,6050828.0
MCA,E61000001,Greater London (MCA),2015,44.1,99.1,6050828.0
MCA,E61000001,Greater London (MCA),2016,45.1,99.2,6050828.0
MCA,E61000001,Greater London (MCA),2017,46.1,99.1,6050828.0
MCA,E61000001,Greater London (MCA),2018,47.2,99.6,6050828.0
MCA,E61000001,Greater London (MCA),2019,48.1,100.0,6050828.0
MCA,E61000001,Greater London (MCA),2020,49.3,98.3,6050828.0
